name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales
AC-31 (RBCE),200,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,31 (RBCE) Secundária,Suburbio,214,365,365,346,0.5863,1200401,90,2.377777778,"-67.79883287840821,-9.93698447942969,0 -67.79877386980699,-9.937072321775799,0 -67.79841177159,-9.9376221746239,0 -67.798060402209,-9.938172027472,0 -67.797819003399,-9.9385394901075,0 -67.797759994801,-9.938488528136199,0 -67.797507867154,-9.938394650820699,0 -67.797132357892,-9.938290044669101,0 -67.796587869462,-9.938048645857799,0 -67.79648326330999,-9.937992319468499,0 -67.796271368798,-9.937927946452101,0 -67.79590658837201,-9.937745556239101,0 -67.79607690864501,-9.937087073926341,0 -67.795517668066,-9.936686083679,0 -67.793050035768,-9.935041889552901,0 -67.79376350336631,-9.93362568319302,0 -67.79521726065261,-9.934296235446739,0 -67.79590658836921,-9.9327754229353,0 -67.7970787137085,-9.93331454694731,0 -67.7976124733013,-9.93356667459471,0 -67.7973522990258,-9.934172853832081,0 -67.79658116393379,-9.93596322834952,0 -67.7978377788572,-9.936546608810261,0 -67.79883287840821,-9.93698447942969,0",ATIVAS,Sem restrição de Venda
AC-307 (RBCE),171,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,307 (RBCE) Secundária,Suburbio,159,409,409,409,0.3888,1200401,71,2.23943662,"-67.8452505171097,-9.972983747694309,0 -67.8453222662009,-9.973648264977751,0 -67.84539535639649,-9.97429266569358,0 -67.84402072427601,-9.974483102533631,0 -67.8441615402495,-9.975657910082401,0 -67.843806147555,-9.975722283098699,0 -67.8436626493725,-9.974526017878111,0 -67.84185618159999,-9.974743276809621,0 -67.8419413417346,-9.976067952787069,0 -67.8414796665076,-9.976099636381081,0 -67.84141562876771,-9.97487336394712,0 -67.84120440481421,-9.972702786301751,0 -67.8416456281969,-9.97263858092343,0 -67.8415758907624,-9.972158633147799,0 -67.8419146034695,-9.972095915557309,0 -67.84198962150271,-9.972589965884991,0 -67.84359425304559,-9.972362816309021,0 -67.8436519205363,-9.97306823727987,0 -67.8441843390266,-9.973061531757409,0 -67.844334542731,-9.9729864299049,0 -67.8452505171097,-9.972983747694309,0",ATIVAS,Sem restrição de Venda
AC-303 (RBCE),200,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,303 (RBCE) Secundária,Suburbio,184,394,394,394,0.467,1200401,97,1.896907216,"-67.7970916620086,-9.93828388951404,0 -67.7975159603109,-9.9384055082228,0 -67.7977657938753,-9.938498347694869,0 -67.7978331384441,-9.938567805754561,0 -67.7981516212302,-9.939043919029089,0 -67.79931740711859,-9.939452136164251,0 -67.7994354455975,-9.93945700989701,0 -67.7996167161011,-9.93952462520144,0 -67.7994901151952,-9.939703547976251,0 -67.7994421480751,-9.939778849895539,0 -67.7993887273764,-9.93983271662993,0 -67.79933585306991,-9.94001801047034,0 -67.7984210158332,-9.939970851390809,0 -67.7979688766551,-9.939926837184011,0 -67.79751927730091,-9.93984853535348,0 -67.7971942644775,-9.93973723280534,0 -67.7955606571952,-9.93970647309234,0 -67.7940825888106,-9.93966836116296,0 -67.7936279406394,-9.940069233350121,0 -67.7931560619629,-9.940196589487339,0 -67.79192786343179,-9.9390503474142,0 -67.79356699443809,-9.93726454240988,0 -67.7957035223214,-9.937940970362851,0 -67.7958084942527,-9.9378674431265,0 -67.7959074780447,-9.93775138871735,0 -67.7960661618593,-9.93782848537281,0 -67.79626727101299,-9.93793544149055,0 -67.79649369924429,-9.938003399980291,0 -67.79666639487451,-9.938090525122,0 -67.7970916620086,-9.93828388951404,0",ATIVAS,Sem restrição de Venda
AC-27 (RBCE),195,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,27 (RBCE) Secundária,Classe D+E,153,407,407,407,0.3759,1200401,61,2.508196721,"-67.8009980917185,-9.94417212903752,0 -67.800664156696,-9.94333796203385,0 -67.80073791744449,-9.94312740862623,0 -67.8006869554725,-9.943032190206139,0 -67.80129313471041,-9.942762628200191,0 -67.8014487028335,-9.94269154966128,0 -67.8015372157306,-9.942653998735031,0 -67.80222788455249,-9.94223825633774,0 -67.8031116724226,-9.94203038513904,0 -67.8036816418381,-9.941649511458939,0 -67.80411884190811,-9.941241815688659,0 -67.8045573830827,-9.940754994752471,0 -67.8053338825937,-9.939710274341151,0 -67.8061680495974,-9.939220771195931,0 -67.80682921411891,-9.93870310485606,0 -67.8074313700421,-9.939679428937509,0 -67.8067889809835,-9.940142109992561,0 -67.8071805834994,-9.940745607020929,0 -67.80741795899711,-9.94089581072571,0 -67.8059373796209,-9.942924901845529,0 -67.80577242376761,-9.94314081967126,0 -67.805698663019,-9.943092539908999,0 -67.80550554397,-9.942391142251671,0 -67.80515149238011,-9.94258694350969,0 -67.80503883960149,-9.9426469579364,0 -67.804926186823,-9.942724406721689,0 -67.80471965672901,-9.9427257478262,0 -67.80457682909849,-9.942728430035199,0 -67.80443131925971,-9.942802190783141,0 -67.80449032785771,-9.94289338588964,0 -67.80411213638649,-9.94303487241514,0 -67.803751379274,-9.9431676417614,0 -67.803241759561,-9.9433071166302,0 -67.80298024418209,-9.94343318045385,0 -67.801688760541,-9.943999126556101,0 -67.8015421597073,-9.944064248030161,0 -67.80149506617551,-9.943964138560579,0 -67.8009980917185,-9.94417212903752,0",ATIVAS,Sem restrição de Venda
AC-301 (RBCE),199,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,301 (RBCE) Secundária,Suburbio,110,298,298,298,0.3691,1200401,73,1.506849315,"-67.8053861856371,-9.936402440071699,0 -67.8059279918581,-9.93729829788268,0 -67.80627399682101,-9.93780791759551,0 -67.8068211674601,-9.93869841098846,0 -67.806160002938,-9.939217418432881,0 -67.8057737648399,-9.939445406199161,0 -67.8055793046864,-9.939563423395819,0 -67.80548073350511,-9.93961840868063,0 -67.8054260834964,-9.939652606845581,0 -67.8053285181435,-9.93970826268264,0 -67.804549336422,-9.940752983093899,0 -67.80363202093901,-9.9401199817663,0 -67.80311167239,-9.9396103620535,0 -67.802628874767,-9.939218759537299,0 -67.8025048225993,-9.939120188356,0 -67.80256047843579,-9.939075931907229,0 -67.802917882787,-9.93885330855899,0 -67.8031200542916,-9.93871148675732,0 -67.8032089024653,-9.938636720181011,0 -67.80360151081091,-9.93836380541377,0 -67.8037540614496,-9.938296079636171,0 -67.8031649812948,-9.937608428299979,0 -67.8025906532897,-9.936902001500689,0 -67.8016123175517,-9.93594914674815,0 -67.8029802441495,-9.93542343378123,0 -67.8045091032883,-9.9349835515028,0 -67.8047706186677,-9.935454279184921,0 -67.8053861856371,-9.936402440071699,0",ATIVAS,Sem restrição de Venda
AC-308 (RBCE),174,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,308 (RBCE) Secundária,Suburbio,158,368,368,368,0.4293,1200401,64,2.46875,"-67.8411990403855,-9.972705049415371,0 -67.8414109348994,-9.97487763871772,0 -67.84044802186671,-9.974949387808859,0 -67.8402290865568,-9.97496296649199,0 -67.8397722728344,-9.97499657792371,0 -67.8397687524355,-9.97494301756244,0 -67.8393258526729,-9.97498542999249,0 -67.83933104945319,-9.97504351658146,0 -67.838137298804,-9.97511635532002,0 -67.838075607997,-9.974642945428901,0 -67.83762499688299,-9.9746898840865,0 -67.8375029563724,-9.97333536853403,0 -67.8384752571414,-9.97302758504962,0 -67.8384859859773,-9.97322740962116,0 -67.83918778339149,-9.97308674805438,0 -67.8398895808057,-9.97294876869662,0 -67.8411990403855,-9.972705049415371,0",ATIVAS,Sem restrição de Venda
AC-45 (RBCE),188,AC,RIO BRANCO,RBO,RBCE,PRATA,Sem Restrição de Vendas,45 (RBCE) Secundária,Centro Regional,126,358,358,358,0.352,1200401,58,2.172413793,"-67.8068721294355,-9.97301459312771,0 -67.807895392174,-9.9734330177341,0 -67.807645946736,-9.974025785926329,0 -67.8080576658194,-9.97419878840785,0 -67.80777603387349,-9.97482106089933,0 -67.8080442547745,-9.9749457836185,0 -67.8076660633055,-9.975785315040129,0 -67.8081595897642,-9.97600793838834,0 -67.8081126511064,-9.976194351914859,0 -67.8084177523818,-9.97638747096393,0 -67.80830593779341,-9.976635240021681,0 -67.80844918451869,-9.97668066993687,0 -67.8082760563087,-9.976894492286769,0 -67.8081961977262,-9.976926301609311,0 -67.80816998332401,-9.97695542872283,0 -67.80632361769339,-9.97619032860133,0 -67.80386671423609,-9.97481971979478,0 -67.80391499399759,-9.97472584247919,0 -67.804145663973,-9.9743074178729,0 -67.80456408858559,-9.973575174812069,0 -67.8052963316463,-9.973898380998341,0 -67.80593335628809,-9.974171966317931,0 -67.80637055635719,-9.97317954898238,0 -67.8067286312609,-9.97332170606022,0 -67.8067956864858,-9.97318357229592,0 -67.8068721294355,-9.97301459312771,0",ATIVAS,Sem restrição de Venda
AC-278 (RBCE),152,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,278 (RBCE) Secundária,Defesa Oi,115,321,321,321,0.3583,1200401,115,1,"-67.8512512257947,-9.944521352374521,0 -67.8515670559062,-9.944129414582219,0 -67.8517165890587,-9.944000333273371,0 -67.8512485435855,-9.94338275464769,0 -67.8509776404748,-9.94252310665841,0 -67.8522570541751,-9.942111387574659,0 -67.852581601466,-9.942523106658481,0 -67.8529970085871,-9.942880175733579,0 -67.8527757263431,-9.943100452148901,0 -67.8552959969891,-9.946173593127719,0 -67.85532550128769,-9.94789020689727,0 -67.8549124410997,-9.947961285436159,0 -67.8546718804787,-9.94807867399008,0 -67.8546888119232,-9.948228249052169,0 -67.85435655328151,-9.948450956219441,0 -67.8543580620242,-9.94791556215436,0 -67.8541388752563,-9.947911392157531,0 -67.8541610872998,-9.947011364349731,0 -67.8534142597272,-9.9469840812549,0 -67.85344527276889,-9.946919247233859,0 -67.85321477043161,-9.94670148538945,0 -67.85286625089761,-9.94644751372334,0 -67.8525083436321,-9.94611642854805,0 -67.8520914277682,-9.945678055012159,0 -67.851618017877,-9.94517044695608,0 -67.8517514577758,-9.94503633650533,0 -67.8512512257947,-9.944521352374521,0",ATIVAS,Sem restrição de Venda
AC-279 (RBCE),152,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,279 (RBCE) Secundária,Defesa Oi,195,389,389,355,0.5013,1200401,140,1.392857143,"-67.853993784507,-9.94192463877155,0 -67.8544363489944,-9.942520424449,0 -67.855188708623,-9.942220100858369,0 -67.85514847548779,-9.94212898957089,0 -67.8558150044279,-9.9418475252624,0 -67.8559564909534,-9.94212228404837,0 -67.8561422339276,-9.94204299124436,0 -67.8565539530111,-9.942889228188561,0 -67.8572432807285,-9.943754911148121,0 -67.8570243454176,-9.94395238878684,0 -67.8572479745941,-9.944163948022879,0 -67.8559303394149,-9.945461466633891,0 -67.85595313819189,-9.945886596762749,0 -67.8557519725163,-9.946125313365069,0 -67.8553027025059,-9.946165546500261,0 -67.8527867904498,-9.943099781596249,0 -67.853993784507,-9.94192463877155,0",ATIVAS,Sem restrição de Venda
AC-1005 (RBCE),160,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,1005 (RBCE) Secundária,Defesa Oi,24,66,66,66,0.3636,1200401,23,1.043478261,"-67.81779096567701,-9.9781064233204,0 -67.81760857546389,-9.978466509880731,0 -67.8155801548954,-9.977449282111801,0 -67.81566598558349,-9.97728767901868,0 -67.8154245867719,-9.97717100292653,0 -67.815529863476,-9.9769825777432,0 -67.81779096567701,-9.9781064233204,0",ATIVAS,Sem restrição de Venda
AC-275 (RBCE),154,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,275 (RBCE) Secundária,Defesa Oi,165,353,353,332,0.4674,1200401,132,1.25,"-67.8534379601447,-9.94691938161905,0 -67.85285860299589,-9.947835355997601,0 -67.8523355722363,-9.948703050613879,0 -67.8514725714858,-9.948495849967481,0 -67.85075977444021,-9.948307424784179,0 -67.84933686255749,-9.947229176760271,0 -67.8488567471434,-9.94792789220859,0 -67.8478723764357,-9.947218447924159,0 -67.8487306833202,-9.94605839252521,0 -67.84968152641591,-9.946742355824069,0 -67.8505143523134,-9.945571571588999,0 -67.8509267419486,-9.944977462292171,0 -67.85125061868629,-9.944526851177629,0 -67.851742804041,-9.945036470890489,0 -67.8516127169032,-9.9451719224458,0 -67.85247689112239,-9.94609443470887,0 -67.85266917198329,-9.946277998388339,0 -67.8528525680256,-9.94644396007115,0 -67.8532143309673,-9.94670782238299,0 -67.8534379601447,-9.94691938161905,0",ATIVAS,Sem restrição de Venda
AC-280 (RBCE),150,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,280 (RBCE) Secundária,Defesa Oi,91,306,306,287,0.2974,1200401,109,0.834862385,"-67.8554925322392,-9.941018521784629,0 -67.8561188280988,-9.940040856603741,0 -67.85658821467671,-9.93984639645022,0 -67.8568088263653,-9.94009047747017,0 -67.8566633165223,-9.94019709527811,0 -67.8571555018722,-9.940673187377801,0 -67.8573399037372,-9.94051761925437,0 -67.8575665503987,-9.94074292481163,0 -67.8574840724588,-9.940814673901601,0 -67.8584040701448,-9.94174271821989,0 -67.858079522849,-9.942030385136199,0 -67.8586984425809,-9.94263455271698,0 -67.8582203388185,-9.942993298171899,0 -67.85815462469419,-9.9429027736173,0 -67.85803593694369,-9.943005032835821,0 -67.858139201982,-9.943242073057499,0 -67.8572520613553,-9.94393743574466,0 -67.8571524843457,-9.943838864563361,0 -67.8572461940232,-9.94375471025552,0 -67.85655602811011,-9.942883998154111,0 -67.85614565013439,-9.942036420105699,0 -67.8559605777123,-9.942115545271641,0 -67.85582110284381,-9.94184799492233,0 -67.8560571372365,-9.941738694905069,0 -67.8554925322392,-9.941018521784629,0",ATIVAS,Sem restrição de Venda
AC-502 (RBCE),138,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,502 (RBCE) Secundária,Classe D+E,87,228,228,221,0.3816,1200401,67,1.298507463,"-67.8316570819152,-9.93612617254985,0 -67.8320594132674,-9.93636623025669,0 -67.8319306672347,-9.93659287691845,0 -67.83045142895421,-9.935625940566521,0 -67.8305476532026,-9.935455955570211,0 -67.8302014806015,-9.93523953483033,0 -67.8304132074756,-9.934886321430691,0 -67.83030860132411,-9.93482865393678,0 -67.83122926956089,-9.933280348782739,0 -67.83138684933969,-9.933361485605371,0 -67.8315001726707,-9.933183118705919,0 -67.831975594215,-9.93346005678649,0 -67.8321197629502,-9.933232069020191,0 -67.8326213360338,-9.93350833654841,0 -67.8327473998576,-9.93331521749942,0 -67.83301964407229,-9.933484196667299,0 -67.832872793129,-9.933749064807561,0 -67.83305048947619,-9.933844953779779,0 -67.8316570819152,-9.93612617254985,0",ATIVAS,Sem restrição de Venda
AC-282 (RBCE),150,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,282 (RBCE) Secundária,Defesa Oi,81,326,326,292,0.2485,1200401,122,0.663934426,"-67.858874797824,-9.9424320459448,0 -67.85914838314331,-9.94294703007564,0 -67.85998523235619,-9.943121373661659,0 -67.860065698626,-9.942858517178189,0 -67.86065578460951,-9.942872598775519,0 -67.8612110018758,-9.94310662151206,0 -67.86126866936959,-9.94295574725496,0 -67.8617776185303,-9.943367131062629,0 -67.86159053445159,-9.94353242219317,0 -67.8617206215889,-9.943637698897,0 -67.8611868619936,-9.944620728501031,0 -67.86221683025499,-9.9454575777137,0 -67.861428260805,-9.945822358139701,0 -67.8580299019835,-9.94333460927834,0 -67.858145236971,-9.94324073196278,0 -67.85804197192419,-9.943006038673969,0 -67.8581532835986,-9.94290947914944,0 -67.8582189977195,-9.94300067425597,0 -67.8587044775509,-9.942634552725449,0 -67.8586481511618,-9.942582249649631,0 -67.858874797824,-9.9424320459448,0",ATIVAS,Sem restrição de Venda
AC-1007 (RBCE),160,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,1007 (RBCE) Secundária,Defesa Oi,26,66,66,66,0.3939,1200401,15,1.733333333,"-67.8178455683644,-9.98057021981497,0 -67.8179072591718,-9.98060106521865,0 -67.8177369388993,-9.980889402687771,0 -67.81831562549419,-9.98117103463432,0 -67.81823985308959,-9.981315873921121,0 -67.81895734400101,-9.981675289929081,0 -67.8188292685206,-9.98182214087268,0 -67.818936221605,-9.981877461433619,0 -67.8187870237286,-9.981987767279371,0 -67.8178569677528,-9.981486864745831,0 -67.81776459917999,-9.981645282715769,0 -67.817666866189,-9.98159985280058,0 -67.8177932652889,-9.981385611355501,0 -67.81705163449671,-9.980989985525779,0 -67.8174781057301,-9.980228238165569,0 -67.81792067021721,-9.98044080323,0 -67.8178455683644,-9.98057021981497,0",ATIVAS,Sem restrição de Venda
AC-330 (RBCE),151,AC,RIO BRANCO,RBO,RBCE,PRATA,Sem Restrição de Vendas,330 (RBCE) Secundária,Defesa Oi,41,209,209,187,0.1962,1200401,69,0.594202899,"-67.8622635740804,-9.94845832309961,0 -67.8630119103957,-9.948660829880289,0 -67.8630400735904,-9.948566952564731,0 -67.8633833963446,-9.948648759939729,0 -67.86366905160401,-9.94774485550165,0 -67.8638983804754,-9.947806546309071,0 -67.86375488229309,-9.948477098562771,0 -67.864304735141,-9.948461005308699,0 -67.8647017020749,-9.949536571123611,0 -67.863851441818,-9.951057383635,0 -67.8636529583511,-9.950956130244689,0 -67.8635617632448,-9.950938025333841,0 -67.86339814849499,-9.9507730694794,0 -67.863355233151,-9.9505692215943,0 -67.863049461323,-9.950392195799299,0 -67.86168153472531,-9.94961435518498,0 -67.8622635740804,-9.94845832309961,0",ATIVAS,Sem restrição de Venda
AC-1008 (RBCE),164,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,1008 (RBCE) Secundária,Defesa Oi,23,63,63,63,0.3651,1200401,21,1.095238095,"-67.8163791126333,-9.987462950493651,0 -67.8157997554861,-9.986276743556809,0 -67.8162108040175,-9.98610608800823,0 -67.81661506320739,-9.98692131191069,0 -67.8171346573849,-9.98669717981987,0 -67.8172424486597,-9.98690236880951,0 -67.81731587413149,-9.986868170644559,0 -67.8175579434952,-9.98732615783385,0 -67.81734940174439,-9.987434787298969,0 -67.8171720406733,-9.987106216694659,0 -67.8163791126333,-9.987462950493651,0",ATIVAS,Sem restrição de Venda
AC-68001 (RBCE),153,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,68001 (RBCE) Secundária,Defesa Oi,36,68,68,68,0.5294,1200401,27,1.333333333,"-67.8124498626994,-9.984328595643021,0 -67.81221248720141,-9.98456731224527,0 -67.8117739460276,-9.98417839193816,0 -67.8103671274004,-9.98359903479059,0 -67.8101257285884,-9.983768013958549,0 -67.809190978747,-9.983199385647399,0 -67.80933179472071,-9.982907024864749,0 -67.8112629852112,-9.9835400261923,0 -67.8113219938091,-9.983354953770281,0 -67.81166531656319,-9.983424691204441,0 -67.811633130055,-9.983717051987121,0 -67.812014003735,-9.983912853245201,0 -67.8124498626994,-9.984328595643021,0",ATIVAS,Sem restrição de Venda
AC-408 (RBCE),147,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,408 (RBCE) Secundária,Defesa Oi,85,194,194,194,0.4381,1200401,69,1.231884058,"-67.8575725853221,-9.940742254255969,0 -67.85733923313749,-9.940511584280729,0 -67.8571568429245,-9.940665811299089,0 -67.8566700219918,-9.9401977658259,0 -67.85681486127881,-9.940090477465329,0 -67.85668879745479,-9.9399469792831,0 -67.85776436327239,-9.9393032491199,0 -67.8578877448896,-9.93940919637628,0 -67.8583034872868,-9.9392428994173,0 -67.85890698432929,-9.94005426764519,0 -67.8595185279847,-9.939828962087971,0 -67.85963654518081,-9.93994832038905,0 -67.8594712540509,-9.940072372556079,0 -67.8595460206279,-9.9401213228707,0 -67.85919398069611,-9.940449893475209,0 -67.8595185279864,-9.940781146288529,0 -67.85942599177559,-9.94087569415629,0 -67.85964459181049,-9.941097646952249,0 -67.85943001509079,-9.94129478931483,0 -67.8592221438921,-9.941076189280141,0 -67.8587312996428,-9.94144901633325,0 -67.8590893745471,-9.941965341568579,0 -67.85886675119831,-9.94220137596192,0 -67.8574901074082,-9.940815344452551,0 -67.8575725853221,-9.940742254255969,0",ATIVAS,Sem restrição de Venda
AC-101 (RBCE),149,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,101 (RBCE) Secundária,Defesa Oi,133,340,340,316,0.3912,1200401,120,1.108333333,"-67.8653281927203,-9.973266720772489,0 -67.8661435842609,-9.972987771035021,0 -67.86630652845849,-9.97341323643999,0 -67.8669965267277,-9.97319966554719,0 -67.86710515619281,-9.97349940240459,0 -67.8678816557027,-9.97325465083197,0 -67.86852840335111,-9.975271001458919,0 -67.8690402023587,-9.975119121373471,0 -67.8691123705449,-9.97535834088999,0 -67.86922611297079,-9.97532665729601,0 -67.869284953931,-9.975574153941899,0 -67.8691460657955,-9.975614083233131,0 -67.8693879818258,-9.976356938737441,0 -67.86964071051111,-9.97629342372451,0 -67.8697729939994,-9.97675983889339,0 -67.8694147286249,-9.976855957426199,0 -67.8694783358536,-9.977079701383079,0 -67.8693139553159,-9.97739464044647,0 -67.86784477532819,-9.97666507959436,0 -67.8665579855531,-9.97698694467616,0 -67.8653281927203,-9.973266720772489,0",ATIVAS,Sem restrição de Venda
AC-319 (RBCE),147,AC,RIO BRANCO,RBO,RBCE,OURO,Sem Restrição de Vendas,319 (RBCE) Secundária,Defesa Oi,12,129,129,129,0.093,1200401,43,0.279069767,"-67.8726985678022,-9.96111664921019,0 -67.8744124993619,-9.96232900768471,0 -67.8741392493185,-9.96249983087136,0 -67.8743112459716,-9.96285304427102,0 -67.8737389296231,-9.96313786134079,0 -67.8739069029627,-9.963481687008899,0 -67.8712877258599,-9.964771158992839,0 -67.87137355654831,-9.965195786207509,0 -67.8730392083465,-9.964872077107019,0 -67.87323635070921,-9.96596574783285,0 -67.87344891577369,-9.96594848111231,0 -67.87347104399809,-9.966113604604789,0 -67.8706895932511,-9.966515935957331,0 -67.8704374656037,-9.9655932560562,0 -67.8703355416615,-9.96562410145984,0 -67.8700351342523,-9.964485503732989,0 -67.86214943974841,-9.964646436273901,0 -67.8617417439779,-9.96204469352949,0 -67.8678746148902,-9.96342267841087,0 -67.8726985678022,-9.96111664921019,0",ATIVAS,Sem restrição de Venda
AC-283 (RBCE),150,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,283 (RBCE) Secundária,Comunidade,205,447,447,447,0.4586,1200401,153,1.339869281,"-67.860612869269,-9.94618982076689,0 -67.8602376952832,-9.947592951357819,0 -67.86001004279331,-9.948287978768819,0 -67.85960033536649,-9.94893640279818,0 -67.85759806633691,-9.949370920658581,0 -67.8562834486435,-9.94800165295651,0 -67.8553443402122,-9.948013387620939,0 -67.85530209542,-9.946171045303799,0 -67.8557513654295,-9.946129471064109,0 -67.8580164909433,-9.94470924139071,0 -67.85805404186959,-9.944744110107891,0 -67.8587996959757,-9.94430959224748,0 -67.8595104813643,-9.944883584976649,0 -67.8603500127856,-9.946171045303791,0 -67.860612869269,-9.94618982076689,0",ATIVAS,Sem restrição de Venda
AC-318 (RBCE),149,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,318 (RBCE) Secundária,Defesa Oi,63,351,351,351,0.1795,1200401,118,0.533898305,"-67.86080741872409,-9.965540283494351,0 -67.8617756961783,-9.9656878049902,0 -67.8618829845387,-9.96581655102295,0 -67.8601931928597,-9.967010134034529,0 -67.8602387903976,-9.967079871468099,0 -67.859026431923,-9.967946224979899,0 -67.8588815926358,-9.9678228433652,0 -67.8584470747751,-9.968265407852691,0 -67.8577765225218,-9.96728371935329,0 -67.85763704762719,-9.966594391635541,0 -67.8566727934864,-9.965839349797839,0 -67.8554778693703,-9.9653096135174,0 -67.8555717466861,-9.965089672378269,0 -67.8565373419317,-9.965475910476361,0 -67.85738223777101,-9.96599625902522,0 -67.8577175138991,-9.96580506781393,0 -67.8576692341382,-9.96558437230347,0 -67.8600134848249,-9.96565494792849,0 -67.859986662745,-9.96554967122507,0 -67.86080741872409,-9.965540283494351,0",ATIVAS,Sem restrição de Venda
AC-99 (RBCE),144,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,99 (RBCE) Secundária,Defesa Oi,83,256,256,256,0.3242,1200401,94,0.882978723,"-67.8714329004744,-9.981294572394781,0 -67.8722020239094,-9.981328435283579,0 -67.8721973300436,-9.981437400024809,0 -67.87285782401359,-9.981469251256859,0 -67.8728568181852,-9.98141342778173,0 -67.87302613262921,-9.98141929511395,0 -67.8730100393752,-9.98181760315263,0 -67.8740282729725,-9.98187107969488,0 -67.8740239143829,-9.98198457066383,0 -67.8747207858127,-9.982013655867849,0 -67.8751812875731,-9.98196780685751,0 -67.8753341734871,-9.982494860928901,0 -67.8749519587024,-9.98360663656559,0 -67.87445709113911,-9.98360261325208,0 -67.87445977334789,-9.9833531678137,0 -67.871466428087,-9.983255267184671,0 -67.8714791685799,-9.98253576461642,0 -67.87135679279361,-9.982530735474519,0 -67.87136106756419,-9.98141569089562,0 -67.8714377619783,-9.98141912747591,0 -67.8714329004744,-9.981294572394781,0",ATIVAS,Sem restrição de Venda
AC-104 (RBCE),142,AC,RIO BRANCO,RBO,RBCE,BRONZE,Sem Restrição de Vendas,104 (RBCE) Secundária,Defesa Oi,134,345,345,333,0.3884,1200401,107,1.252336449,"-67.87783935668941,-9.97782379389264,0 -67.8784361481946,-9.978033006195799,0 -67.8785072267336,-9.97782245278816,0 -67.87924081089849,-9.9779994785832,0 -67.8792126477035,-9.978260323409909,0 -67.8792156651886,-9.978267531846649,0 -67.8793821297855,-9.97827247716952,0 -67.8795539588005,-9.97826401144733,0 -67.8800830245285,-9.97818186879627,0 -67.8802580386667,-9.97928660363427,0 -67.88002032789279,-9.979293812071001,0 -67.8802801668911,-9.980243816976429,0 -67.8802057355911,-9.98025085777509,0 -67.88026440891331,-9.980661403392441,0 -67.87963911893669,-9.980767518286591,0 -67.8796887398034,-9.98108133674131,0 -67.87950769069499,-9.981104135518001,0 -67.8794949502022,-9.98099416494837,0 -67.8786239028252,-9.981049820785451,0 -67.8772881627356,-9.98126506805885,0 -67.87631988528091,-9.981426000599789,0 -67.8759738803181,-9.98167142272465,0 -67.87556618454791,-9.981718361382409,0 -67.8754495084557,-9.98168081045616,0 -67.8755286336218,-9.981606379156,0 -67.8764124214922,-9.98079702258576,0 -67.8772304952419,-9.980181455616851,0 -67.87725798788379,-9.97931040823925,0 -67.87783935668941,-9.97782379389264,0",ATIVAS,Sem restrição de Venda
