name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales
DF-218 (ETGR),173,DF,BRASILIA,TAGA,ETGR,PRATA,Sem Restrição de Vendas,218 (ETGR) Secundária,Carente de Fibra,42,349,349,349,0.1203,5300108,58,0.724137931,"-47.95121572912301,-15.8465011417865,0 -47.94854760170189,-15.8484229445415,0 -47.9474532604245,-15.8475592732389,0 -47.94861331582321,-15.8465775847392,0 -47.9499404762813,-15.8458371045847,0 -47.9502099185407,-15.845829262402,0 -47.9502822184375,-15.8460440435676,0 -47.9507382449442,-15.8462363828554,0 -47.95121572912301,-15.8465011417865,0",ATIVAS,Sem restrição de Venda
DF-249 (ETMS),173,DF,BRASILIA,BSA,ETMS,PRATA,Sem Restrição de Vendas,249 (ETMS) Secundária,Carente de Fibra,85,469,469,469,0.1812,5300108,78,1.08974359,"-48.0726244263784,-16.0243422279148,0 -48.0732686164047,-16.0252974387335,0 -48.0739913423466,-16.0248398075069,0 -48.0754915360894,-16.0270654692796,0 -48.0703305334993,-16.0302803519697,0 -48.0694302822028,-16.0289032156515,0 -48.0695354349119,-16.0288370700658,0 -48.0694836264356,-16.0287550890489,0 -48.0702266246076,-16.028283183998,0 -48.069073766092,-16.0265151707588,0 -48.0726244263784,-16.0243422279148,0",ATIVAS,Sem restrição de Venda
DF-107 (ETCL),173,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,107 (ETCL) Secundária,Carente de Fibra,109,335,335,335,0.3254,5300108,56,1.946428571,"-48.1277770108121,-15.8181870026373,0 -48.1259406288848,-15.8229635660195,0 -48.1256767524131,-15.8236478912678,0 -48.1251570064872,-15.823458341551,0 -48.1246372605613,-15.8232687918342,0 -48.12556465027549,-15.8208792570117,0 -48.1258807734551,-15.8209967197229,0 -48.12630380751101,-15.8198771295927,0 -48.1260013586249,-15.8197655774098,0 -48.126685292104,-15.8179836795629,0 -48.1272190815175,-15.8181805595201,0 -48.1272901749661,-15.8180080963882,0 -48.1277770108121,-15.8181870026373,0",ATIVAS,Sem restrição de Venda
DF-242 (ETMS),173,DF,BRASILIA,BSA,ETMS,PRATA,Sem Restrição de Vendas,242 (ETMS) Secundária,Carente de Fibra,82,276,276,276,0.2971,5300108,46,1.782608696,"-48.0639584582128,-16.0366381628437,0 -48.0673943679618,-16.0345460398121,0 -48.0687247436334,-16.0365389211107,0 -48.0653076093482,-16.0386632306506,0 -48.0639584582128,-16.0366381628437,0",ATIVAS,Sem restrição de Venda
DF-217 (ETGR),173,DF,BRASILIA,TAGA,ETGR,PRATA,Sem Restrição de Vendas,217 (ETGR) Secundária,Carente de Fibra,27,238,238,238,0.1134,5300108,36,0.75,"-47.9515268653467,-15.8474345506318,0 -47.9498592018943,-15.848511457561,0 -47.9499839246129,-15.8492188901887,0 -47.94956751166369,-15.8492638171897,0 -47.9485492780672,-15.8484249563234,0 -47.9512103646906,-15.8465105296535,0 -47.9512821137813,-15.8465806023624,0 -47.9513766616486,-15.8469095082411,0 -47.95152686535239,-15.8471502364968,0 -47.9515268653467,-15.8474345506318,0",ATIVAS,Sem restrição de Venda
DF-183 (ETMS),178,DF,BRASILIA,BSA,ETMS,OURO,Sem Restrição de Vendas,183 (ETMS) Secundária,Carente de Fibra,126,439,439,403,0.287,5300108,66,1.909090909,"-47.9940496013519,-15.99505193545,0 -47.99319028864101,-15.996512398258,0 -47.993793785669,-15.996862426535,0 -47.99339471855551,-15.9975197399493,0 -47.9892661283336,-15.9952029819043,0 -47.9895843053801,-15.9946729103435,0 -47.98913721466601,-15.9944165917424,0 -47.989098636957,-15.9944857633975,0 -47.9878262431012,-15.9937770944384,0 -47.9875527625556,-15.9942415985571,0 -47.9872068623666,-15.9940503025717,0 -47.98769100109499,-15.9915263438898,0 -47.9940496013519,-15.99505193545,0",ATIVAS,Sem restrição de Venda
DF-250 (ETMS),173,DF,BRASILIA,BSA,ETMS,BRONZE,Sem Restrição de Vendas,250 (ETMS) Secundária,Carente de Fibra,81,447,447,421,0.1812,5300108,75,1.08,"-48.0729341917218,-16.0232609301596,0 -48.0739856176559,-16.0248353868515,0 -48.0732681267444,-16.0252873390706,0 -48.0726290904466,-16.0243371665269,0 -48.0690677874271,-16.0265144496948,0 -48.0702218078557,-16.0282843723685,0 -48.0694915764514,-16.0287487298042,0 -48.0687378757183,-16.0275598406586,0 -48.0679506473724,-16.0263588815724,0 -48.0729341917218,-16.0232609301596,0",ATIVAS,Sem restrição de Venda
DF-240 (ETMS),175,DF,BRASILIA,BSA,ETMS,PRATA,Sem Restrição de Vendas,240 (ETMS) Secundária,Carente de Fibra,97,470,470,432,0.2064,5300108,78,1.243589744,"-48.0621475204447,-16.0338627615181,0 -48.06030649373499,-16.0311458531488,0 -48.06370891627721,-16.0290373674877,0 -48.06547380980911,-16.0317390225184,0 -48.06407302615119,-16.0326114110003,0 -48.0637122690388,-16.0328876785288,0 -48.0621475204447,-16.0338627615181,0",ATIVAS,Sem restrição de Venda
DF-29 (ETCL),173,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,29 (ETCL) Secundária,Carente de Fibra,165,479,479,479,0.3445,5300108,80,2.0625,"-48.1138353794754,-15.8183862268911,0 -48.11228841542619,-15.8212742954477,0 -48.11136137693541,-15.8208149671538,0 -48.1104182451905,-15.8203180879337,0 -48.1116889417114,-15.8180911838994,0 -48.1128717958867,-15.8187107741817,0 -48.11320103704291,-15.8180576562871,0 -48.1138353794754,-15.8183862268911,0",ATIVAS,Sem restrição de Venda
DF-142 (ETMS),176,DF,BRASILIA,BSA,ETMS,BRONZE,Sem Restrição de Vendas,142 (ETMS) Secundária,Carente de Fibra,80,320,320,320,0.25,5300108,53,1.509433962,"-47.9909637892928,-16.015971874005,0 -47.990465568969,-16.0184039670289,0 -47.99063857145,-16.0184321302242,0 -47.9905748689864,-16.0188022750683,0 -47.9899465615244,-16.0186969983641,0 -47.9900176400629,-16.0183161246839,0 -47.9892605865685,-16.0181746381582,0 -47.98919353134341,-16.0185454535553,0 -47.9876485789506,-16.0182376700708,0 -47.987706246445,-16.0178782540628,0 -47.9878068292827,-16.017897700078,0 -47.9879315520021,-16.0172767686907,0 -47.9885705882994,-16.0173967975446,0 -47.9886103185207,-16.0172224539585,0 -47.9886996696086,-16.0172385472125,0 -47.98893335706941,-16.0159926611248,0 -47.99014437443951,-16.0162297013463,0 -47.9901571149322,-16.0161722014905,0 -47.9902851904125,-16.0161985206664,0 -47.9903777266233,-16.0162662464441,0 -47.9906989211527,-16.0163232433863,0 -47.99077804631929,-16.0159376758402,0 -47.9909637892928,-16.015971874005,0",ATIVAS,Sem restrição de Venda
DF-237 (ETMS),175,DF,BRASILIA,BSA,ETMS,BRONZE,Sem Restrição de Vendas,237 (ETMS) Secundária,Carente de Fibra,117,342,342,342,0.3421,5300108,57,2.052631579,"-48.0578841540246,-16.0379917385157,0 -48.05951559755741,-16.0404324472223,0 -48.05887153211741,-16.0408213675296,0 -48.0597915298093,-16.0422459557927,0 -48.0591146073091,-16.0422499791063,0 -48.0584806001532,-16.0421413496412,0 -48.0579012430062,-16.0419321373384,0 -48.0575867539992,-16.0416954323928,0 -48.0573259091725,-16.0414479986112,0 -48.0570104143372,-16.0410453319829,0 -48.0566895550838,-16.0406426653546,0 -48.056423178201,-16.0403286792618,0 -48.0561889878264,-16.0399342268986,0 -48.0560044183186,-16.0395263634902,0 -48.0559110439173,-16.0392204240245,0 -48.05690832780699,-16.038584623598,0 -48.0578841540246,-16.0379917385157,0",ATIVAS,Sem restrição de Venda
DF-136 (ETCL),173,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,136 (ETCL) Secundária,Carente de Fibra,156,499,499,499,0.3126,5300108,83,1.879518072,"-48.1278505921343,-15.8117973804419,0 -48.1277210079112,-15.8121339976733,0 -48.1277396995553,-15.8121413737481,0 -48.1258570402839,-15.8170307055061,0 -48.1257463991621,-15.8169898018184,0 -48.1254930980483,-15.8176447637322,0 -48.12406599521431,-15.8170974254549,0 -48.1245051713444,-15.8160325350816,0 -48.1247210535738,-15.8161196534801,0 -48.1263234568775,-15.8120577936049,0 -48.1263697976782,-15.8119942001835,0 -48.126622668573,-15.8113405207788,0 -48.1269456486763,-15.8114541567792,0 -48.12718413919551,-15.811544994003,0 -48.1270454964982,-15.8119000519055,0 -48.127297736711,-15.81199749556,0 -48.1274415552596,-15.8116418123189,0 -48.1278505921343,-15.8117973804419,0",ATIVAS,Sem restrição de Venda
DF-44 (ETTG),173,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,44 (ETTG) Secundária,Carente de Fibra,68,379,379,379,0.1794,5300108,37,1.837837838,"-48.0536652117881,-15.830203205846,0 -48.05421765545039,-15.830382162004,0 -48.05395285970499,-15.8310936585933,0 -48.05383772689041,-15.8314068489275,0 -48.0536592626365,-15.8313501637486,0 -48.05321498068,-15.8325658048365,0 -48.0528913944879,-15.8324629669453,0 -48.0536652117881,-15.830203205846,0",ATIVAS,Sem restrição de Venda
DF-16 (ETTG),174,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,16 (ETTG) Secundária,Nobre,82,555,555,555,0.1477,5300108,54,1.518518519,"-48.05776581063801,-15.8354280564866,0 -48.057444016749,-15.8361469539179,0 -48.057445286661,-15.836332738265,0 -48.05730623894701,-15.836571662669,0 -48.056136795816,-15.835930264528,0 -48.05637579141211,-15.8354884744934,0 -48.0566046277123,-15.8350200163069,0 -48.0567786111321,-15.8344967653557,0 -48.0568082160486,-15.8345072106142,0 -48.05663192746351,-15.8350482242311,0 -48.05776581063801,-15.8354280564866,0",ATIVAS,Sem restrição de Venda
DF-45 (ETTG),173,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,45 (ETTG) Secundária,Carente de Fibra,44,333,274,274,0.1321,5300108,33,1.333333333,"-48.053661680675,-15.830203641508,0 -48.053656316258,-15.830214370344,0 -48.052889204479,-15.832456697081,0 -48.0525458817252,-15.8323359976754,0 -48.05281276152209,-15.8315762619717,0 -48.0522199933298,-15.8313911895496,0 -48.05268669769829,-15.8298851291876,0 -48.053661680675,-15.830203641508,0",ATIVAS,Sem restrição de Venda
DF-41 (ETTG),173,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,41 (ETTG) Secundária,Carente de Fibra,90,449,449,449,0.2004,5300108,44,2.045454545,"-48.0567492409475,-15.8311874840648,0 -48.05669799469009,-15.8313425745264,0 -48.0564981701184,-15.8312745134726,0 -48.0562155323433,-15.832097281088,0 -48.0557528512881,-15.8333686481612,0 -48.0549314247776,-15.8331118266479,0 -48.05559527150889,-15.831188347508,0 -48.0558738859703,-15.8312850746706,0 -48.0559800261174,-15.8309389227561,0 -48.0567492409475,-15.8311874840648,0",ATIVAS,Sem restrição de Venda
DF-145 (ETTG),182,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,145 (ETTG) Secundária,Carente de Fibra,81,496,496,460,0.1633,5300108,49,1.653061224,"-48.0325574750357,-15.8550131816657,0 -48.0313343877253,-15.85730244706,0 -48.0319043571408,-15.8576122422006,0 -48.03151543683359,-15.8582988877084,0 -48.0321377093245,-15.8586234349996,0 -48.0318080122384,-15.8592271733353,0 -48.02983976035261,-15.8581979561502,0 -48.029948483705,-15.8579832855623,0 -48.0296030218063,-15.8578040201455,0 -48.030503489664,-15.8561640169709,0 -48.0311424421427,-15.8564699564366,0 -48.0312880777105,-15.8560832992432,0 -48.03131005925151,-15.855592664541,0 -48.03176254581679,-15.8549304732357,0 -48.0311261812507,-15.8546463895824,0 -48.0312440308089,-15.8543516818672,0 -48.0325574750357,-15.8550131816657,0",ATIVAS,Sem restrição de Venda
DF-302 (ETTG),174,DF,BRASILIA,TAGA,ETTG,OURO,Sem Restrição de Vendas,302 (ETTG) Secundária,Carente de Fibra,46,318,304,304,0.1447,5300108,48,0.958333333,"-48.05485326124,-15.814221136928,0 -48.05426149887601,-15.8142147666814,0 -48.0538963831734,-15.8170193514821,0 -48.052028895147,-15.8159451267717,0 -48.0502445555519,-15.8141923031323,0 -48.0521418831488,-15.8122215500553,0 -48.0522018975737,-15.8122698298166,0 -48.0539118058159,-15.8105103006979,0 -48.05507588452449,-15.8110735645826,0 -48.054794252594,-15.8118983438713,0 -48.0547225035107,-15.8123684010095,0 -48.05485326124,-15.814221136928,0",ATIVAS,Sem restrição de Venda
DF-216 (ETTG),173,DF,BRASILIA,TAGA,ETTG,PRATA,Sem Restrição de Vendas,216 (ETTG) Secundária,Carente de Fibra,76,479,479,463,0.1587,5300108,72,1.055555556,"-48.0472237484998,-15.8003197040735,0 -48.0472787337727,-15.8020235773379,0 -48.04729641958851,-15.8020547580176,0 -48.0473489741215,-15.802582147365,0 -48.0470185188521,-15.8026104019547,0 -48.0466021465496,-15.8027276572035,0 -48.04655495643501,-15.8033381950323,0 -48.046631147935,-15.8045951452336,0 -48.0455236470688,-15.8053384524071,0 -48.04475410453851,-15.8054165717448,0 -48.0447527634341,-15.8059563663089,0 -48.0441056805127,-15.8059577074159,0 -48.044106351067,-15.8031239535941,0 -48.0447460579176,-15.8031038370266,0 -48.0447457226444,-15.8003277506988,0 -48.0472237484998,-15.8003197040735,0",ATIVAS,Sem restrição de Venda
DF-382 (ETMS),176,DF,BRASILIA,BSA,ETMS,BRONZE,Sem Restrição de Vendas,382 (ETMS) Secundária,Carente de Fibra,34,128,128,128,0.2656,5300108,21,1.619047619,"-47.9942859709265,-16.0181155800832,0 -47.99351952970061,-16.0179613530647,0 -47.99362748861379,-16.0174410045156,0 -47.9932653903969,-16.0173659026635,0 -47.9932834953076,-16.0172827541837,0 -47.9931493848567,-16.0172532498848,0 -47.9930434376002,-16.0172767192134,0 -47.99290798604559,-16.0172519087802,0 -47.9929354786878,-16.0171144455678,0 -47.9918364435442,-16.0169119387874,0 -47.99180828034901,-16.0170440375817,0 -47.9916922036171,-16.0170219449536,0 -47.9915849864484,-16.0169702768331,0 -47.9914455115793,-16.0169441252954,0 -47.99157492816461,-16.016307771207,0 -47.9914294183262,-16.0162809491169,0 -47.9915595054625,-16.0156204551473,0 -47.99189092591391,-16.0156802181169,0 -47.991846082732,-16.0159166296958,0 -47.99272123724209,-16.0160806216313,0 -47.9927725344896,-16.0158112272633,0 -47.9934088885785,-16.0159336030494,0 -47.99337938427949,-16.016095876695,0 -47.9940147325404,-16.0162185877576,0 -47.9946054890755,-16.0163282230507,0 -47.9942859709265,-16.0181155800832,0",ATIVAS,Sem restrição de Venda
DF-136 (ETMS),180,DF,BRASILIA,BSA,ETMS,PRATA,Sem Restrição de Vendas,136 (ETMS) Secundária,Carente de Fibra,85,300,300,300,0.2833,5300108,50,1.7,"-47.9983140015225,-16.0086459825189,0 -47.9965708208481,-16.0079608101578,0 -47.99708987579309,-16.0068173813515,0 -47.9968061283479,-16.0067019117362,0 -47.9969300766729,-16.0064013696988,0 -47.9972838947597,-16.006546716881,0 -47.9974714158876,-16.0061502578421,0 -47.9985469538141,-16.0065560865455,0 -47.99885401096959,-16.0058107216191,0 -47.9976702958805,-16.005490800784,0 -47.9977837298626,-16.0050430542695,0 -47.99908245440591,-16.0053991685064,0 -47.9999025398122,-16.0056665512176,0 -47.9997007035838,-16.0063952738793,0 -47.9985466831548,-16.0090226652474,0 -47.9982104011994,-16.0088732159139,0 -47.9983140015225,-16.0086459825189,0",ATIVAS,Sem restrição de Venda
DF-215 (ETGR),173,DF,BRASILIA,TAGA,ETGR,PRATA,Sem Restrição de Vendas,215 (ETGR) Secundária,Carente de Fibra,47,291,291,291,0.1615,5300108,49,0.959183673,"-47.95355666257371,-15.8487919767799,0 -47.9538087546291,-15.85048422222,0 -47.9533447324703,-15.8505445719188,0 -47.95305673027769,-15.8503055200383,0 -47.9527724161224,-15.8503491059338,0 -47.9527315124351,-15.8501174301291,0 -47.9513987898323,-15.8503078669611,0 -47.9509656130758,-15.8498016000091,0 -47.95082949096769,-15.8490271121555,0 -47.9522047936341,-15.8488319814284,0 -47.95228593045729,-15.8481104672035,0 -47.9525681535865,-15.8481791016418,0 -47.9528520530964,-15.8483040624694,0 -47.95355666257371,-15.8487919767799,0",ATIVAS,Sem restrição de Venda
DF-167 (ETMS),170,DF,BRASILIA,BSA,ETMS,PRATA,Sem Restrição de Vendas,167 (ETMS) Secundária,Carente de Fibra,87,435,435,435,0.2,5300108,73,1.191780822,"-47.989672120002,-16.0036413162962,0 -47.98986725070831,-16.002702207865,0 -47.98968318411499,-16.0026626452825,0 -47.98978410222869,-16.0021429672861,0 -47.989601041464,-16.0021094396727,0 -47.989632892696,-16.0019746586697,0 -47.9898109243188,-16.0020101979389,0 -47.9899014488735,-16.0015565693397,0 -47.9897163764512,-16.0015183478614,0 -47.9897468865785,-16.0013929545897,0 -47.9899245829261,-16.0014301702397,0 -47.98999666729291,-16.0010845005533,0 -47.9898176298419,-16.0010476201788,0 -47.9898467988648,-16.0009141802802,0 -47.9900268421452,-16.0009483784461,0 -47.9901250780509,-16.0004558578163,0 -47.9899554283311,-16.0004159599575,0 -47.9899839268018,-16.0002590507299,0 -47.99015558817921,-16.0002972722083,0 -47.9902306900309,-15.9999224334984,0 -47.9912137196349,-16.0000971123605,0 -47.9914879755066,-15.9986973345309,0 -47.9923888624595,-15.9993196070224,0 -47.9921591983126,-16.0004716157943,0 -47.9913746521757,-16.0003348231345,0 -47.9906162575771,-16.0041381955163,0 -47.98996213385269,-16.0040168255584,0 -47.99003136837241,-16.003712059559,0 -47.989672120002,-16.0036413162962,0",ATIVAS,Sem restrição de Venda
DF-254 (ETMS),173,DF,BRASILIA,BSA,ETMS,PRATA,Sem Restrição de Vendas,254 (ETMS) Secundária,Carente de Fibra,67,407,407,382,0.1646,5300108,68,0.985294118,"-48.0782666057485,-16.0222532227626,0 -48.07741634549081,-16.0227732360354,0 -48.0772413313525,-16.0225009918205,0 -48.0755689740317,-16.0235497355453,0 -48.0760169029371,-16.0242229700081,0 -48.0743029713765,-16.0252985358232,0 -48.0729397386453,-16.0232593864198,0 -48.0772064626354,-16.0206234455105,0 -48.0782666057485,-16.0222532227626,0",ATIVAS,Sem restrição de Venda
DF-171 (ETMS),179,DF,BRASILIA,BSA,ETMS,OURO,Sem Restrição de Vendas,171 (ETMS) Secundária,Carente de Fibra,95,311,311,311,0.3055,5300108,47,2.021276596,"-47.997018471444,-15.9963212909014,0 -47.998810187066,-15.9983316065581,0 -48.0010806769966,-15.9965251387858,0 -48.00181694337141,-15.9973928334028,0 -48.0033448830257,-15.9985941150179,0 -47.9992723702569,-16.0020913675497,0 -47.9977050407081,-16.0008786610514,0 -47.99844441091199,-16.000202396356,0 -47.99588645996131,-15.9972452349379,0 -47.997018471444,-15.9963212909014,0",ATIVAS,Sem restrição de Venda
DF-108 (ETCL),173,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,108 (ETCL) Secundária,Carente de Fibra,113,448,448,448,0.2522,5300108,75,1.506666667,"-48.1287072732281,-15.8185035678241,0 -48.1266531936892,-15.8240315293962,0 -48.12567552850361,-15.823658702343,0 -48.12778173313671,-15.818188337066,0 -48.1287072732281,-15.8185035678241,0",ATIVAS,Sem restrição de Venda
DF-306 (ETCL),173,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,306 (ETCL) Secundária,Carente de Fibra,95,402,402,402,0.2363,5300108,67,1.417910448,"-48.1255435570863,-15.8177897705957,0 -48.1236730515699,-15.8226415514234,0 -48.12403313813,-15.8227729796654,0 -48.1239372491583,-15.8230338244912,0 -48.12262363729321,-15.8225704728843,0 -48.12465943393919,-15.8174699171703,0 -48.1255435570863,-15.8177897705957,0",ATIVAS,Sem restrição de Venda
DF-255 (ETMS),173,DF,BRASILIA,BSA,ETMS,PRATA,Sem Restrição de Vendas,255 (ETMS) Secundária,Carente de Fibra,77,361,361,361,0.2133,5300108,60,1.283333333,"-48.08422982692059,-16.024302765704,0 -48.0855146050392,-16.0261970758211,0 -48.0821401831064,-16.0283145576561,0 -48.08128970927061,-16.0270235824638,0 -48.0808925528334,-16.0263935582481,0 -48.08422982692059,-16.024302765704,0",ATIVAS,Sem restrição de Venda
DF-307 (ETCL),173,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,307 (ETCL) Secundária,Carente de Fibra,99,290,290,271,0.3414,5300108,48,2.0625,"-48.1196936592466,-15.8206989616283,0 -48.12013987858091,-15.8208644256873,0 -48.1205891154004,-15.8210302250224,0 -48.11977006901271,-15.8230522700532,0 -48.1192425286222,-15.8241437588391,0 -48.1189465719188,-15.8246787743959,0 -48.1188008189202,-15.8246880769859,0 -48.11756573863811,-15.8240530995976,0 -48.1177600564067,-15.8237219237532,0 -48.1182436967863,-15.8239711498369,0 -48.11846474188879,-15.8235773158196,0 -48.1187544490212,-15.8230125053067,0 -48.1187784198741,-15.8229655041231,0 -48.1188045495786,-15.8229141852365,0 -48.1188309027691,-15.8228636138829,0 -48.1188472896476,-15.822826728757,0 -48.1189082554659,-15.8226838752556,0 -48.1189290369156,-15.8226346849316,0 -48.1189482944701,-15.8225887963806,0 -48.1189827458585,-15.8225079405276,0 -48.1190032733251,-15.8224594804041,0 -48.11901567335071,-15.8224341326914,0 -48.1190559663363,-15.8223516894491,0 -48.1191714896143,-15.822100578978,0 -48.1192806633323,-15.8218113711473,0 -48.1194926612084,-15.8212431147818,0 -48.1196936592466,-15.8206989616283,0",ATIVAS,Sem restrição de Venda
DF-141 (ETGR),174,DF,BRASILIA,TAGA,ETGR,OURO,Sem Restrição de Vendas,141 (ETGR) Secundária,Carente de Fibra,30,249,249,249,0.1205,5300108,37,0.810810811,"-47.9660771787513,-15.8520318567428,0 -47.9661405459395,-15.8532019704245,0 -47.965779453551,-15.8532133698118,0 -47.96579755846221,-15.8536599576108,0 -47.963237389957,-15.8537940680619,0 -47.96314485374631,-15.8523349463575,0 -47.9640057799758,-15.8522970522971,0 -47.9639965520243,-15.8521434529392,0 -47.9641442333001,-15.8521346928681,0 -47.96414991727819,-15.85229688073,0 -47.9643168533573,-15.8522886625359,0 -47.9643065625562,-15.8521274684616,0 -47.965115774458,-15.8520884555399,0 -47.9651595787412,-15.8532454389171,0 -47.9653075473518,-15.8532382996583,0 -47.9652981596203,-15.8530477827874,0 -47.965508363318,-15.853039477175,0 -47.9654993252964,-15.8527495915316,0 -47.9659038473676,-15.852733833554,0 -47.9658756777993,-15.8520469441665,0 -47.9660771787513,-15.8520318567428,0",ATIVAS,Sem restrição de Venda
DF-50 (ETTG),173,DF,BRASILIA,TAGA,ETTG,PRATA,Sem Restrição de Vendas,50 (ETTG) Secundária,Carente de Fibra,43,466,466,466,0.0923,5300108,63,0.682539683,"-48.0487290964447,-15.8356285256607,0 -48.04757909932951,-15.8351068360071,0 -48.0486043737258,-15.8328785908681,0 -48.0491428271852,-15.8348138046725,0 -48.0487290964447,-15.8356285256607,0",ATIVAS,Sem restrição de Venda
DF-116 (ETCL),173,DF,BRASILIA,CLND,ETCL,PRATA,Sem Restrição de Vendas,116 (ETCL) Secundária,Carente de Fibra,87,211,211,194,0.4123,5300108,35,2.485714286,"-48.1247199631207,-15.8161166724787,0 -48.1245037100191,-15.8160305065142,0 -48.1243265165861,-15.8164601628707,0 -48.1226647204635,-15.8158564982043,0 -48.12439809803919,-15.8113322821487,0 -48.1263199427078,-15.8120576520492,0 -48.1247199631207,-15.8161166724787,0",ATIVAS,Sem restrição de Venda
DF-52 (ETTG),173,DF,BRASILIA,TAGA,ETTG,PRATA,Sem Restrição de Vendas,52 (ETTG) Secundária,Carente de Fibra,21,510,510,510,0.0412,5300108,69,0.304347826,"-48.04667586544199,-15.8325433147387,0 -48.0471137360628,-15.8326573086218,0 -48.0466155995581,-15.8336475466626,0 -48.045495693475,-15.833157540603,0 -48.0457236812414,-15.8329295528369,0 -48.04597312668,-15.832723022743,0 -48.046203796655,-15.8325835478739,0 -48.04643446663,-15.832476259513,0 -48.04667586544199,-15.8325433147387,0",ATIVAS,Sem restrição de Venda
DF-170 (ETMS),176,DF,BRASILIA,BSA,ETMS,PRATA,Sem Restrição de Vendas,170 (ETMS) Secundária,Carente de Fibra,68,220,220,220,0.3091,5300108,37,1.837837838,"-47.9939203304423,-15.9978161182486,0 -47.993614558615,-15.9982104029739,0 -47.9927830738205,-15.9977262642468,0 -47.9926462811609,-15.9979321237887,0 -47.9933476788183,-15.9983542364325,0 -47.9930492830654,-15.9987128142502,0 -47.9926238176604,-15.9984602675076,0 -47.99270051207451,-15.9990140388954,0 -47.9928925414761,-15.9991413390498,0 -47.992654327788,-15.999457630166,0 -47.99147415582139,-15.9986690607154,0 -47.991420511641,-15.9988943662725,0 -47.9901565206426,-15.9980783041793,0 -47.9902332988757,-15.9979592811543,0 -47.99028124336181,-15.9977872845013,0 -47.9903808203715,-15.9976407688339,0 -47.9904695009071,-15.9977002803465,0 -47.9906244822967,-15.9976710275045,0 -47.990510195047,-15.9975926986193,0 -47.9905650336485,-15.99750391331,0 -47.99139473205,-15.9980706609316,0 -47.9919623178619,-15.9972796764454,0 -47.9912656140703,-15.996865945705,0 -47.991148602702,-15.9970392834627,0 -47.9906602730232,-15.9967497725271,0 -47.9907755241918,-15.9965835593873,0 -47.99073591969929,-15.9965601319679,0 -47.990787195992,-15.9964840452419,0 -47.9906773825831,-15.9964258853113,0 -47.9907766636068,-15.9963764766114,0 -47.9908826501531,-15.9964330151676,0 -47.9910490256923,-15.9962054517353,0 -47.9939203304423,-15.9978161182486,0",ATIVAS,Sem restrição de Venda
DF-251 (ETMS),173,DF,BRASILIA,BSA,ETMS,PRATA,Sem Restrição de Vendas,251 (ETMS) Secundária,Carente de Fibra,65,349,349,349,0.1862,5300108,58,1.120689655,"-48.081286487372,-16.0270258331878,0 -48.082402286322,-16.0287116015529,0 -48.082672183604,-16.0285448016799,0 -48.08304400482871,-16.0290646473146,0 -48.080357269586,-16.0308587936885,0 -48.08239080311439,-16.0342074059151,0 -48.0815436441609,-16.0347611563482,0 -48.07889596858691,-16.0302481720427,0 -48.07797630617079,-16.030827193914,0 -48.0771344278171,-16.0295276636459,0 -48.081286487372,-16.0270258331878,0",ATIVAS,Sem restrição de Venda
DF-256 (ETMS),173,DF,BRASILIA,BSA,ETMS,BRONZE,Sem Restrição de Vendas,256 (ETMS) Secundária,Carente de Fibra,57,313,313,313,0.1821,5300108,52,1.096153846,"-48.0829289555578,-16.0224285721771,0 -48.0835149191354,-16.0233213004216,0 -48.0842249348799,-16.0243018710115,0 -48.0808926903868,-16.0263914310805,0 -48.0796875059634,-16.0244818031784,0 -48.0811996012955,-16.0235222429031,0 -48.0815930478303,-16.0241017676883,0 -48.0818581674277,-16.0239328723394,0 -48.0814634636073,-16.0233562812202,0 -48.0829289555578,-16.0224285721771,0",ATIVAS,Sem restrição de Venda
DF-247 (ETMS),173,DF,BRASILIA,BSA,ETMS,PRATA,Sem Restrição de Vendas,247 (ETMS) Secundária,Carente de Fibra,71,363,339,315,0.1956,5300108,61,1.163934426,"-48.07717590776631,-16.0295946746549,0 -48.0779749155066,-16.0308279097081,0 -48.0770651579677,-16.0313801089731,0 -48.0728133679962,-16.0340029735976,0 -48.0719487615422,-16.0327108204362,0 -48.0745583113407,-16.0311500653365,0 -48.0763955047295,-16.0300531871229,0 -48.07717590776631,-16.0295946746549,0",ATIVAS,Sem restrição de Venda
