name,aging,uf,city,locality,station,cell_classification,cell_sales_status,cell,majority_group,hc,hp,hp_viable,hp_viable_total,ocup,cod_city_ibge,hc_expected,achievement,coordinates,cell_status,cell_status_sales,Despriorizar
GO-69 (SUL),158,GO,GOIANIA,GNA,SUL,BRONZE,Sem Restrição de Vendas,69 (SUL) Secundária,Classe Média,76,299,299,275,0.2542,5208707,74,1.027027027,"-49.2457612336015,-16.7011513263216,0 -49.246545444461,-16.7017497942082,0 -49.2477842897484,-16.7028330713742,0 -49.2468827322435,-16.7038539871803,0 -49.2469735920741,-16.7039334476222,0 -49.2465605318857,-16.7044309973944,0 -49.245368289979,-16.7037523985118,0 -49.2453012347539,-16.7038616985293,0 -49.24470377269589,-16.7035763785454,0 -49.24524272906999,-16.7026985418263,0 -49.2441381315664,-16.7022809740554,0 -49.2455625673439,-16.7012078715802,0 -49.245614961815,-16.7012681118484,0 -49.2457612336015,-16.7011513263216,0",ATIVAS,Sem restrição de Venda,GO-69 (SUL) Secundária
GO-122 (ACG),165,GO,APARECIDA DE GOIANIA,ACG,ACG,BRONZE,Sem Restrição de Vendas,122 (ACG) Secundária,Defesa Oi,83,321,321,301,0.2586,5201405,79,1.050632911,"-49.23392253674981,-16.8133298892923,0 -49.23148172654669,-16.8123079676575,0 -49.2317237959105,-16.8117768902724,0 -49.2319796115954,-16.8118855197375,0 -49.232288883507,-16.8111801653925,0 -49.2321764351971,-16.81112989063,0 -49.2322517415182,-16.8109280710581,0 -49.2323755320703,-16.8109763841333,0 -49.2327768169633,-16.810048473066,0 -49.234649795399,-16.8108394365989,0 -49.2346897776821,-16.8107539296333,0 -49.23499261644869,-16.8108843404933,0 -49.23392253674981,-16.8133298892923,0",ATIVAS,Sem restrição de Venda,GO-122 (ACG) Secundária
GO-225 (SAF),165,GO,APARECIDA DE GOIANIA,ACG,SAF,BRONZE,Sem Restrição de Vendas,225 (SAF) Secundária,Defesa Oi,122,401,401,401,0.3042,5201405,70,1.742857143,"-49.225997924945,-16.7504847048693,0 -49.2233138719115,-16.7531754634254,0 -49.2229975388864,-16.7528854495753,0 -49.2230863870601,-16.7527917398979,0 -49.2229844631175,-16.7526988684108,0 -49.22282889499471,-16.7528477310111,0 -49.22276653363501,-16.7527853696516,0 -49.22311320915,-16.7524373530319,0 -49.22282353057639,-16.7521818726234,0 -49.222909696541,-16.7520947008304,0 -49.22243324391169,-16.7516756412681,0 -49.2223128212162,-16.7517989872865,0 -49.2220578856308,-16.751576363938,0 -49.22212420743939,-16.7515099792648,0 -49.2219323666304,-16.7513289301562,0 -49.2227242888421,-16.7504793404507,0 -49.2229308189363,-16.7506684361863,0 -49.2234149576635,-16.7501816152502,0 -49.2232312263459,-16.7499952017237,0 -49.2242532316628,-16.7490041130031,0 -49.2243075911248,-16.7490521565493,0 -49.22434036208291,-16.7490201956401,0 -49.225997924945,-16.7504847048693,0",ATIVAS,Sem restrição de Venda,GO-225 (SAF) Secundária
GO-255 (EAGL),166,GO,AGUAS LINDAS DE GOIAS,ASLS,EAGL,BRONZE,Sem Restrição de Vendas,255 (EAGL) Secundária,Mercado Novo,96,353,353,353,0.272,5200258,88,1.090909091,"-48.2561425224844,-15.7446719487019,0 -48.2611426630036,-15.7416578163235,0 -48.2618200884186,-15.7427219827498,0 -48.2568425790377,-15.7457666252559,0 -48.2566139207191,-15.7458343510336,0 -48.2561425224844,-15.7446719487019,0",ATIVAS,Sem restrição de Venda,GO-255 (EAGL) Secundária
GO-111 (JTI),138,GO,JATAI,JTI,JTI,BRONZE,Sem Restrição de Vendas,111 (JTI) Secundária,Fibralandia,41,143,143,143,0.2867,5211909,26,1.576923077,"-51.71686686577419,-17.867759540703,0 -51.7163210362402,-17.868681550051,0 -51.71620704235711,-17.8685463499529,0 -51.7159941420166,-17.8686842741697,0 -51.7160543240814,-17.8687586006961,0 -51.7151153832881,-17.869288902755,0 -51.7147573083848,-17.8687596693889,0 -51.71412430705761,-17.8691630065698,0 -51.71358384194111,-17.8683878481649,0 -51.71405188741421,-17.8671151399873,0 -51.7143281549428,-17.8666538000368,0 -51.7145120538985,-17.8667642735208,0 -51.7141259834385,-17.8674259409574,0 -51.71452596785799,-17.8676763922246,0 -51.71532861890621,-17.8677588701528,0 -51.7158503085613,-17.8668268025222,0 -51.7180068046092,-17.868025749952,0 -51.71784956010381,-17.8683067113441,0 -51.7176562734158,-17.8681957349451,0 -51.717552253997,-17.8683789633479,0 -51.7174392240325,-17.8683203738445,0 -51.71753894772529,-17.8681308171041,0 -51.71686686577419,-17.867759540703,0",ATIVAS,Sem restrição de Venda,GO-111 (JTI) Secundária
GO-29 (JTI),139,GO,JATAI,JTI,JTI,BRONZE,Sem Restrição de Vendas,29 (JTI) Secundária,Fibralandia,70,225,225,225,0.3111,5211909,60,1.166666667,"-51.7178513105522,-17.8578126735018,0 -51.7175093289022,-17.859486371927,0 -51.714735924783,-17.8589432246022,0 -51.71502292114739,-17.8576329654976,0 -51.7151851947925,-17.8576664931093,0 -51.7152626016683,-17.8573653313284,0 -51.7178513105522,-17.8578126735018,0",ATIVAS,Sem restrição de Venda,GO-29 (JTI) Secundária
GO-24 (EPWL),129,GO,PLANALTINA,PWL,EPWL,BRONZE,Sem Restrição de Vendas,24 (EPWL) Secundária,Reino Oi,60,243,243,243,0.2469,5217609,85,0.705882353,"-47.6159748890876,-15.4584752130154,0 -47.6152922668931,-15.4598713028079,0 -47.6150179013444,-15.4597440845263,0 -47.61481260267791,-15.460175436272,0 -47.61572133181269,-15.460610530385,0 -47.6149917940681,-15.4620440999109,0 -47.6130027460807,-15.4611045970325,0 -47.61314968601481,-15.460789668849,0 -47.612357061495,-15.4603995604075,0 -47.6133195021625,-15.4584641489032,0 -47.6136940055962,-15.45864016887,0 -47.61350450339211,-15.4590279818534,0 -47.6143524523136,-15.4594285199345,0 -47.6144223751843,-15.4592908306392,0 -47.6146867582087,-15.4594133156183,0 -47.6153157362218,-15.4581600534569,0 -47.6159748890876,-15.4584752130154,0",ATIVAS,Sem restrição de Venda,GO-24 (EPWL) Secundária
GO-92 (SDO),135,GO,GOIANIA,GNA,SDO,PRATA,Sem Restrição de Vendas,92 (SDO) Secundária,Classe Média,58,239,239,239,0.2427,5208707,69,0.84057971,"-49.31750254780499,-16.7094312150806,0 -49.31748980731231,-16.7096122641891,0 -49.3171049103187,-16.7096256752341,0 -49.31742744595299,-16.7109298993677,0 -49.31720214039579,-16.7122951437556,0 -49.3170137152126,-16.7123553258203,0 -49.3155659928968,-16.7118200574837,0 -49.3155874505689,-16.7107609201989,0 -49.3149544492414,-16.7107572321614,0 -49.3149604842117,-16.7106353592893,0 -49.314258416002,-16.710634185823,0 -49.3142610982108,-16.7100474526009,0 -49.3149742305326,-16.7100606960079,0 -49.3149806007789,-16.7094811712226,0 -49.3150308921978,-16.7094312150797,0 -49.31750254780499,-16.7094312150806,0",ATIVAS,Sem restrição de Venda,GO-92 (SDO) Secundária
GO-86 (SDO),135,GO,GOIANIA,GNA,SDO,BRONZE,Sem Restrição de Vendas,86 (SDO) Secundária,Suburbio,39,226,226,226,0.1726,5208707,54,0.722222222,"-49.31757664166089,-16.702305995524,0 -49.3175712772419,-16.704469197094,0 -49.3171899006476,-16.7044612342861,0 -49.3171947621515,-16.7042990444598,0 -49.3167216875365,-16.7042951887843,0 -49.3167210169843,-16.7044443866608,0 -49.31619128070389,-16.704460815191,0 -49.3161862010559,-16.7043202633014,0 -49.3153524198344,-16.7043267047404,0 -49.3153447084835,-16.7044965220986,0 -49.31505670629059,-16.7044946780799,0 -49.31508621059039,-16.702279173433,0 -49.31757664166089,-16.702305995524,0",ATIVAS,Sem restrição de Venda,GO-86 (SDO) Secundária
GO-233 (ANS),135,GO,ANAPOLIS,ANS,ANS,N/I,Restrição de Vendas - Bloqueio Sistêmico,233 (ANS) Secundária,Suburbio,74,360,0,0,0.2056,5201108,80,0.925,"-48.9260062575149,-16.2866449356398,0 -48.9265976846027,-16.286526918443,0 -48.92697319386399,-16.2884239107701,0 -48.9244452118677,-16.2888631224959,0 -48.9236298203267,-16.2846560776564,0 -48.92550736663761,-16.2843409180971,0 -48.9260062575149,-16.2866449356398,0",ATIVAS,Bloqueado,GO-233 (ANS) Secundária
